Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
4.21060532,0.078505491,4.959477715,0.079,4.276,8779.953
4.210773869,0.081904996,4.973190188,0.0784,4.276,8786.656
4.210749361,0.079018043,4.96809045,0.0784,4.276,8793.359
4.210726329,0.077760839,4.989405065,0.0784,4.276,8800.078
4.210650856,0.078472369,4.996768489,0.0784,4.276,8806.781
4.211057972,0.077624543,5.001680938,0.0784,4.276,8813.484
4.211040445,0.078100699,5.023555509,0.0784,4.276,8820.203
4.210868359,0.079825082,5.032383785,0.0784,4.276,8826.89
4.211032674,0.078118924,5.048703128,0.0784,4.276,8833.625
4.210998492,0.078025095,5.051566111,0.0779,4.276,8840.328
4.211084719,0.074567469,5.052800407,0.0784,4.276,8847.031
4.211159834,0.077292792,5.076360366,0.0784,4.276,8853.75
4.211164085,0.077239364,5.097162912,0.0784,4.276,8860.484
4.210950142,0.078634255,5.10344925,0.0784,4.276,8867.187
4.211215045,0.076180621,5.114609911,0.0784,4.276,8873.89
4.211059835,0.077543892,5.128314339,0.0784,4.276,8880.609
4.210898601,0.078826954,5.139312227,0.0779,4.276,8887.312
4.211131155,0.077480251,5.158643974,0.0779,4.276,8894.015
4.21100995,0.077876265,5.159940368,0.0784,4.276,8900.703
4.211127762,0.078249661,5.171395833,0.0779,4.276,8907.406
4.211202403,0.076588885,5.198287169,0.0779,4.276,8914.109
4.211015864,0.077995301,5.200620754,0.0784,4.276,8920.812
4.211260348,0.078188392,5.220325737,0.0779,4.276,8927.531
4.211304597,0.076732452,5.224577476,0.0784,4.276,8934.218
4.211163427,0.07644879,5.219939143,0.0779,4.276,8940.921
4.211297349,0.077630398,5.21856934,0.0779,4.276,8947.656
4.211223282,0.077201701,5.242652323,0.0779,4.276,8954.359
4.211213131,0.076149886,5.252198054,0.0779,4.276,8961.078
4.211349466,0.077105931,5.267808431,0.0779,4.276,8967.89
4.211433984,0.077339062,5.273373936,0.0779,4.276,8974.703
4.211331354,0.078124132,5.297676227,0.0779,4.276,8981.453
4.211477143,0.078410287,5.306293057,0.0779,4.276,8988.218
4.211484699,0.077247614,5.31648584,0.0779,4.276,8995.015
4.211574636,0.076647004,5.326355212,0.0774,4.276,9001.89
4.211486798,0.077133998,5.337438919,0.0779,4.276,9008.718
4.211324139,0.076078424,5.35265239,0.0779,4.276,9015.531
4.211550061,0.07740307,5.358945554,0.0774,4.276,9022.296
4.211510316,0.078580021,5.3656623,0.0774,4.276,9029.031
4.211491819,0.07652458,5.377658185,0.0779,4.276,9035.843
4.211575799,0.077568755,5.387072877,0.0774,4.276,9042.64
4.211865951,0.074357045,5.391496973,0.0774,4.276,9049.39
4.211683538,0.076215826,5.414575754,0.0774,4.276,9056.109
4.21166953,0.077453158,5.432914785,0.0774,4.276,9062.843
4.211623333,0.078390376,5.448589629,0.0774,4.276,9069.64
4.211435952,0.076575415,5.442979855,0.0774,4.276,9076.421
4.211502676,0.078229942,5.444703639,0.0774,4.276,9083.171
4.211920397,0.075278667,5.464454869,0.0774,4.276,9089.89
4.211845274,0.075734828,5.474461991,0.0774,4.276,9096.609
4.2116585,0.077131593,5.478114292,0.0774,4.276,9103.406
4.211678712,0.071497854,5.510153095,0.0768,4.276,9110.171
4.21174501,0.078133344,5.523595174,0.0768,4.276,9116.953
4.211822106,0.075879475,5.531588705,0.0774,4.276,9123.734
4.211764661,0.077321238,5.537633491,0.0774,4.276,9130.468
4.2117294,0.076225811,5.553580682,0.0768,4.276,9137.187
4.211826428,0.07796531,5.55645543,0.0768,4.276,9143.906
4.211947078,0.079800585,5.564270648,0.0768,4.276,9150.625
4.211959469,0.076383948,5.57458316,0.0768,4.276,9157.328
4.211803217,0.077244161,5.578185505,0.0768,4.276,9164.031
4.211992678,0.076825986,5.607375238,0.0768,4.276,9170.75
4.211779936,0.075698857,5.628064905,0.0768,4.276,9177.453
4.212013651,0.076349084,5.63079274,0.0768,4.276,9184.171
4.211927015,0.077214878,5.629075035,0.0768,4.276,9190.875
4.21195897,0.075489402,5.645559502,0.0768,4.276,9197.593
4.212077336,0.076510139,5.648485602,0.0763,4.276,9204.296
4.212050187,0.075213478,5.668063427,0.0768,4.276,9211.015
4.212062199,0.077242203,5.667091454,0.0768,4.276,9217.734
4.212127205,0.075047499,5.680303495,0.0763,4.276,9224.437
4.212130679,0.077088211,5.683172836,0.0763,4.276,9231.14
4.212184401,0.073945132,5.707388931,0.0763,4.276,9237.843
4.211988986,0.074559885,5.692640383,0.0768,4.276,9244.578
4.212063802,0.07715346,5.723132644,0.0763,4.276,9251.281
4.212286004,0.076405123,5.745255014,0.0763,4.276,9257.984
4.21222736,0.075332002,5.733224221,0.0763,4.276,9264.687
4.212216,0.076688265,5.738219822,0.0763,4.276,9271.406
4.212144587,0.07631608,5.742006227,0.0763,4.276,9278.109
4.212422301,0.076064332,5.749806344,0.0763,4.276,9284.812
4.212436739,0.076045483,5.762016985,0.0763,4.276,9291.515
4.212320398,0.077020736,5.765110891,0.0763,4.276,9298.234
4.212410507,0.075394155,5.779357909,0.0763,4.276,9304.937
4.212491949,0.076271796,5.791769096,0.0763,4.276,9311.656
4.212380721,0.07618839,5.804869957,0.0763,4.276,9318.359
4.212486528,0.076255551,5.826555984,0.0763,4.276,9325.078
4.21253471,0.074934017,5.820811864,0.0763,4.276,9331.781
4.212501137,0.075595499,5.832453959,0.0757,4.276,9338.515
4.212388704,0.075006725,5.830641876,0.0757,4.276,9345.234
4.212561256,0.076244903,5.833502315,0.0763,4.276,9351.937
4.212589185,0.075305105,5.850999929,0.0757,4.276,9358.656
4.212498325,0.076759303,5.868363901,0.0757,4.276,9365.359
4.212508525,0.074830765,5.86347546,0.0757,4.276,9372.078
4.21262144,0.073244504,5.893219395,0.0757,4.276,9378.796
4.212605457,0.07532055,5.890918465,0.0757,4.276,9385.5
4.21262934,0.074569881,5.893606556,0.0757,4.276,9392.203
4.212784138,0.074864182,5.898382819,0.0757,4.276,9398.921
4.212616408,0.076153022,5.917478354,0.0757,4.276,9405.64
4.212742078,0.076137545,5.920862171,0.0757,4.276,9412.359
4.212639885,0.07328162,5.938140824,0.0752,4.276,9419.062
4.212705687,0.075596594,5.949092525,0.0752,4.276,9425.765
4.212691194,0.075044338,5.946395217,0.0752,4.276,9432.453
4.212764688,0.075677431,5.959179598,0.0752,4.276,9439.156
4.212869248,0.075994326,5.97584508,0.0752,4.276,9445.875
4.212879523,0.073664829,5.997339748,0.0752,4.276,9452.593
4.212890955,0.074428352,6.005074068,0.0752,4.276,9459.328
4.212898142,0.072763848,5.991823083,0.0752,4.276,9466.031
4.212900291,0.0745245,6.003249804,0.0752,4.276,9472.75
4.213087651,0.074684887,6.005479612,0.0752,4.276,9479.453
4.213058533,0.075238376,6.037209102,0.0752,4.276,9486.156
4.213175881,0.075693306,6.028932493,0.0752,4.276,9492.859
4.213046009,0.074469435,6.045752796,0.0746,4.276,9499.593
4.212986998,0.073273594,6.064193344,0.0752,4.276,9506.296
4.213122153,0.074187045,6.076556028,0.0752,4.276,9513
4.213085387,0.075190375,6.064514742,0.0752,4.276,9519.687
4.213114961,0.075680055,6.069289838,0.0752,4.276,9526.39
4.213296003,0.073625426,6.105826519,0.0746,4.276,9533.109
4.213187076,0.074387608,6.10542744,0.0746,4.276,9539.812
4.213170772,0.074162428,6.108030113,0.0746,4.276,9546.515
4.213331739,0.074592487,6.12579188,0.0746,4.276,9553.218
4.213259273,0.073973861,6.130038356,0.0746,4.276,9559.921
4.213146196,0.074219289,6.135490304,0.0746,4.276,9566.64
4.21328247,0.076259678,6.137271384,0.0746,4.276,9573.343
4.213545034,0.074019037,6.149457388,0.0746,4.276,9580.046
4.213514849,0.075007439,6.149137013,0.0746,4.276,9586.765
4.213543728,0.073296009,6.164635395,0.0741,4.276,9593.468
4.213258681,0.072279357,6.175447728,0.0746,4.276,9600.187
4.213326142,0.074293808,6.187718806,0.0741,4.276,9606.89
4.213487251,0.074847259,6.195694165,0.0746,4.276,9613.609
4.213453122,0.075076055,6.209837227,0.0746,4.276,9620.593
4.213476846,0.073097678,6.23136636,0.0741,4.276,9627.343
4.213572854,0.07517752,6.22961787,0.0741,4.276,9634.062
4.213531308,0.073345714,6.238593564,0.0741,4.276,9640.781
4.213488097,0.072574987,6.23159093,0.0741,4.276,9647.515
4.213483268,0.072353205,6.224433914,0.0741,4.276,9654.234
4.213625065,0.073773086,6.140724028,0.0735,4.276,9660.984
4.213602725,0.073824318,5.998288952,0.0741,4.276,9667.703
4.213776334,0.073047751,5.819804563,0.0741,4.276,9674.421
4.213638627,0.074397948,5.671326958,0.0735,4.276,9681.156
4.213802032,0.074271575,5.568867217,0.0735,4.276,9687.875
4.213910244,0.07243471,5.486033657,0.0735,4.276,9694.625
4.213987667,0.072334369,5.426082649,0.0735,4.276,9701.375
4.213976529,0.073107144,5.349717583,0.0735,4.276,9708.109
4.213847799,0.075222864,5.30088219,0.073,4.276,9714.812
4.214236558,0.073211202,5.247499838,0.0735,4.276,9721.515
4.214007863,0.071956576,5.178583356,0.073,4.276,9728.203
4.214246513,0.073962653,5.126061446,0.073,4.276,9734.921
4.21424002,0.072328506,5.034432204,0.073,4.276,9741.625
4.214189992,0.070607697,4.97632432,0.073,4.276,9748.328
4.214341,0.07103294,4.906960512,0.073,4.276,9755.031
4.214417584,0.072986055,4.839644873,0.0725,4.276,9761.718
4.214188189,0.072965876,4.796123166,0.0725,4.276,9768.421
4.21457414,0.071297175,4.727789878,0.0725,4.276,9775.125
4.211962626,0.055764913,4.680447307,0.0556,4.263,9781.828
4.211547347,0.052333862,4.606738613,0.0561,4.263,9788.546
4.21160922,0.05650379,4.563701485,0.0566,4.263,9795.265
4.211694348,0.056413629,4.512641821,0.0566,4.263,9802
4.211511474,0.055317309,4.452032829,0.0566,4.263,9808.718
4.21156707,0.05841695,4.368357564,0.0566,4.263,9815.453
4.211620174,0.056669606,4.332576354,0.0566,4.263,9822.156
4.211572458,0.054955625,4.275453041,0.0566,4.263,9828.89
4.211619384,0.056118525,4.233206322,0.0566,4.263,9835.593
4.211711213,0.054838752,4.161258444,0.0566,4.263,9842.296
4.211577874,0.056993483,4.172871759,0.0566,4.263,9849
4.211582139,0.055088757,4.246808607,0.0566,4.263,9855.703
4.211593706,0.054936151,4.34659569,0.0566,4.263,9862.406
4.211712814,0.054552791,4.394726627,0.0566,4.263,9869.109
4.211671798,0.056379708,4.440479846,0.0566,4.263,9875.796
4.211712788,0.054744927,4.472048421,0.0566,4.263,9882.5
4.211496812,0.057421113,4.501741273,0.0566,4.263,9889.203
4.211556114,0.055063248,4.518790525,0.0566,4.263,9895.906
4.211548803,0.054603606,4.574054974,0.0566,4.263,9902.609
4.211679816,0.055478692,4.591701554,0.0561,4.263,9909.312
4.21154626,0.055578379,4.632925517,0.0566,4.263,9916.015
4.211746933,0.05702126,4.664169807,0.0566,4.263,9922.718
4.211558513,0.055745777,4.675496499,0.0566,4.263,9929.437
4.211792029,0.056506624,4.702143916,0.0566,4.263,9936.125
4.211660007,0.055930569,4.693507322,0.0566,4.263,9942.828
4.211801744,0.055570582,4.700997007,0.0566,4.263,9949.531
4.211749551,0.055405686,4.699613584,0.0566,4.263,9956.218
4.211772242,0.055363595,4.734059258,0.0561,4.263,9962.937
4.211753476,0.056133312,4.738196222,0.0566,4.263,9969.64
4.21178385,0.05482642,4.762091093,0.0561,4.263,9976.328
4.211722847,0.054500321,4.768535666,0.0561,4.263,9983.031
4.211704934,0.05560115,4.782935811,0.0566,4.263,9989.718
4.211655074,0.055479365,4.798183534,0.0566,4.263,9996.437
4.211689483,0.056066242,4.801018877,0.0561,4.263,10003.14
4.21172302,0.056401977,4.814054959,0.0561,4.263,10009.859
4.211745295,0.053629301,4.824536003,0.0561,4.263,10016.578
4.21177249,0.056737583,4.826870538,0.0566,4.263,10023.328
4.212016028,0.054695543,4.839368172,0.0561,4.263,10030.046
4.21177559,0.054688786,4.866965338,0.0561,4.263,10036.765
4.21184723,0.055334558,4.867974256,0.0561,4.263,10043.484
4.211985055,0.055373515,4.859970984,0.0561,4.263,10050.203
4.212043806,0.053733867,4.885960691,0.0561,4.263,10056.937
4.211915479,0.055049283,4.889085307,0.0561,4.263,10063.656
4.211795641,0.055069919,4.899980488,0.0561,4.263,10070.375
4.211772131,0.055114508,4.897461411,0.0561,4.263,10077.093
4.211953274,0.055792026,4.904229076,0.0561,4.263,10083.812
4.212006591,0.054266382,4.916237237,0.0561,4.263,10090.562
4.211917914,0.055087655,4.935757217,0.0561,4.263,10097.281
4.211922891,0.055440474,4.944284348,0.0561,4.263,10103.984
4.211815682,0.055728563,4.966083851,0.0561,4.263,10110.703
4.212071163,0.054924109,4.97833884,0.0561,4.263,10117.437
4.212136434,0.055536623,4.984315151,0.0561,4.263,10124.156
4.212039147,0.054835219,4.993985732,0.0561,4.263,10130.859
4.212165196,0.054548159,4.995703907,0.0561,4.263,10137.578
4.21210604,0.055999248,5.011172681,0.0556,4.263,10144.296
4.211913054,0.053560083,5.009905016,0.0561,4.263,10151.031
4.21212083,0.054962426,5.023468188,0.0556,4.263,10157.75
4.212141401,0.054557823,5.038759083,0.0561,4.263,10164.453
4.211971667,0.055443358,5.050309232,0.0561,4.263,10171.156
4.212087458,0.054279489,5.068578412,0.0556,4.263,10177.875
4.212129063,0.054274437,5.085534325,0.0556,4.263,10184.609
4.211941062,0.054585675,5.082501783,0.0561,4.263,10191.343
4.212120863,0.054499343,5.091527698,0.0556,4.263,10198.046
4.212040744,0.054460568,5.10342615,0.0561,4.263,10204.75
4.212255309,0.056128147,5.114400376,0.0556,4.263,10211.453
4.212141108,0.054818058,5.131457228,0.0556,4.263,10218.156
4.212226656,0.054579084,5.160654796,0.0556,4.263,10224.859
4.212164964,0.055070514,5.170695484,0.0556,4.263,10231.562
4.212343712,0.055113431,5.170101194,0.0556,4.263,10238.265
4.212412066,0.055076161,5.19258446,0.0556,4.263,10244.953
4.212392578,0.055548538,5.195908447,0.0556,4.263,10251.671
4.212419243,0.054454144,5.204130112,0.0556,4.263,10258.39
4.21227576,0.054723261,5.22220439,0.0556,4.263,10265.109
4.21250796,0.057908209,5.228619562,0.0556,4.263,10271.812
4.21229915,0.054281515,5.231005579,0.055,4.263,10278.562
4.212333581,0.055235062,5.261928113,0.055,4.263,10285.281
4.212270739,0.056142569,5.286971214,0.0556,4.263,10292
4.212297664,0.053933023,5.294221238,0.0556,4.263,10298.718
4.212407001,0.054443835,5.315914464,0.0556,4.263,10305.437
4.212294654,0.05416781,5.323189836,0.0556,4.263,10312.171
4.21253137,0.058287509,5.336683164,0.055,4.263,10318.89
4.212467211,0.056812862,5.341026791,0.0556,4.263,10325.609
4.212379299,0.055611821,5.347310493,0.0556,4.263,10332.328
4.212304278,0.053994333,5.350152173,0.0556,4.263,10339.046
4.212336372,0.054735318,5.367761951,0.055,4.263,10345.796
4.212525246,0.054515302,5.385101156,0.055,4.263,10352.546
4.212395666,0.054752183,5.388999519,0.055,4.263,10359.25
4.212616432,0.05748791,5.409899556,0.0556,4.263,10365.953
4.212466125,0.054741758,5.421695796,0.055,4.263,10372.671
4.212546446,0.055181911,5.423605817,0.055,4.263,10379.375
4.212387464,0.05413596,5.416504422,0.055,4.263,10386.078
4.212429284,0.055360508,5.424802094,0.055,4.263,10392.781
4.212518772,0.055815689,5.441987432,0.055,4.263,10399.484
4.212507782,0.05470757,5.475320979,0.055,4.263,10406.187
4.212517519,0.056201866,5.477487639,0.055,4.263,10412.906
4.21259805,0.055168945,5.489373127,0.055,4.263,10419.625
4.212593214,0.054227527,5.49432922,0.055,4.263,10426.328
4.212507702,0.055617575,5.518942464,0.055,4.263,10433.046
4.21257608,0.055438316,5.532656234,0.055,4.263,10439.796
4.212682823,0.054912903,5.557809763,0.055,4.263,10446.515
4.21258384,0.054258976,5.547428103,0.055,4.263,10453.234
4.212496497,0.055052821,5.548412677,0.055,4.263,10459.937
4.212626328,0.054338315,5.551207916,0.055,4.263,10466.671
4.21252779,0.053929029,5.584648799,0.055,4.263,10473.406
4.212707739,0.05461028,5.585657738,0.055,4.263,10480.125
4.212732201,0.055550505,5.582494815,0.055,4.263,10486.828
4.212738391,0.054036315,5.599492243,0.055,4.263,10493.546
4.212786971,0.055090005,5.601068687,0.055,4.263,10500.296
4.212615224,0.054086932,5.620441542,0.055,4.263,10507.015
4.21281369,0.054189502,5.642117046,0.0545,4.263,10513.734
4.213006602,0.055590391,5.634700995,0.0545,4.263,10520.453
4.21270473,0.055496549,5.660884009,0.0545,4.263,10527.187
4.212723597,0.054004144,5.656669731,0.055,4.263,10533.921
4.212776394,0.056929336,5.659318097,0.0545,4.263,10540.656
4.21255509,0.054736179,5.655876129,0.0545,4.263,10547.359
4.212851476,0.053333051,5.681599719,0.0545,4.263,10554.062
4.212865466,0.055242388,5.694422977,0.0545,4.263,10560.765
4.212820847,0.05360747,5.689107622,0.0545,4.263,10567.468
4.212806839,0.053877383,5.696366728,0.0545,4.263,10574.171
4.212659216,0.057037275,5.715490957,0.055,4.263,10580.875
4.21298945,0.054876928,5.731555556,0.0545,4.263,10587.562
4.212937746,0.052576069,5.758283549,0.0545,4.263,10594.265
4.212782807,0.05389417,5.747428095,0.0545,4.263,10600.968
4.213003335,0.055445447,5.76413201,0.0545,4.263,10607.671
4.213139793,0.056980472,5.774759121,0.0545,4.263,10614.375
4.213092125,0.053317392,5.792357427,0.0545,4.263,10621.062
4.212907701,0.052945002,5.794224677,0.0545,4.263,10627.796
4.212897145,0.052705493,5.786092163,0.0539,4.263,10634.515
4.213004455,0.054736659,5.803174935,0.0545,4.263,10641.218
4.212867771,0.053233501,5.80462315,0.0545,4.263,10647.921
4.213096177,0.054375314,5.834401298,0.0539,4.263,10654.625
4.212899391,0.051896189,5.822039538,0.0539,4.263,10661.328
4.21329004,0.053714038,5.849623201,0.0539,4.263,10668.031
4.212873258,0.052433454,5.868765115,0.0539,4.263,10674.718
4.213212971,0.054877619,5.873162674,0.0539,4.263,10681.421
4.212827443,0.055337273,5.889161829,0.0539,4.263,10688.125
4.213190753,0.05242621,5.889414595,0.0545,4.263,10694.843
4.21308637,0.052921081,5.894934442,0.0539,4.263,10701.531
4.213176063,0.054914007,5.92440496,0.0539,4.263,10708.234
4.212846778,0.056852229,5.934440763,0.0539,4.263,10714.953
4.21328769,0.054857966,5.945905415,0.0539,4.263,10721.656
4.213077861,0.052296703,5.956150421,0.0539,4.263,10728.359
4.213145775,0.052837706,5.960278754,0.0539,4.263,10735.046
4.213263832,0.053091856,5.979296238,0.0539,4.263,10741.75
4.213008395,0.05302775,5.976949374,0.0539,4.263,10748.453
4.21330035,0.056388684,5.981248412,0.0539,4.263,10755.156
4.213111508,0.054130472,5.992669373,0.0539,4.263,10761.875
4.213258183,0.05349136,5.997974635,0.0539,4.263,10768.578
4.213361298,0.052302689,5.992545297,0.0539,4.263,10775.265
4.213144873,0.053932357,6.003212105,0.0534,4.263,10781.968
4.213328109,0.054803043,6.021727942,0.0539,4.263,10788.687
4.213529827,0.053783304,6.020959681,0.0539,4.263,10795.39
4.213449372,0.053735726,6.026994047,0.0539,4.263,10802.078
